"tweet_id","text","label"
"1277353625598275590","Coronavirus Or Flu? Scientists Are Developing A Sensor Which Tests For Both Simultaneously HTTPURL

#pandemictech @USER #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan HTTPURL","0"
"1236693627180646405","Why would anyone think #coronavirus #COVID19 would get better in the spring when people in warm weather climates are  getting it right now? What ccx sm I missing?","1"
"1282427606512603137","I know that when trump says its all okay we want to believe it is not okay but since April this man has been lying over and over ... Wasn’t it suppose to be April when #Covid_19 was gone? Every step he has lied but #fauci has told the truth and been proven!","0"
"1287075216745734152","If i can wear my mask during my 10 hour shifts, outside, in the Florida heat, you can wear yours for an hour in an air conditioned grocery store. 
#WearADamnMask #COVID19 HTTPURL","0"
"1271798484207898625","Nairobi is followed closely by Mombasa and Busia. 38 counties have reported Covid-19 cases. It is a worrying trend #CoronaVirusUpdate ^MK HTTPURL","0"
"1237611095113609220","Hong Kong officials have further lifted restrictions on public activities, reopening sports centres, museums and libraries. Looks like peak #coronavirus  fear has crested and is now receding in HK. Officials no doubt looking at warmer weather and lack of new cases locally.","1"
"1253336124216336386","Hi #coronavirus ! Get-out from India and take away those people who spread hatred between Hindus &amp; Muslims
#NotOurVoice","0"
"1253305055454920704","Interesting to see varying approaches &amp; tones of these NYT pieces on US' failure to grasp the spread of #coronavirus early on: HTTPURL

And Turkey's failure to, well, pretty much do the same thing: HTTPURL","0"
"1244637980389773327","@USER north India me ab thunderstorm shuru hone wale hai, concerned department tk information forward kr Dena. #corona ke chakkar m bhul mt Jana, last year jesa na ho jae.
#Weather","0"
"1235219717079445504","@USER @USER If hot weather can prevent the disease...why not make temperatures artificially hot in public areas....#COVID19india #COVID #coronavirusindia","1"
"1228108678735286273","Can warmer weather affect the spread of the Coronavirus? | HTTPURL #health #coronavirus #atxwx #kvue  HTTPURL","1"
"1235756664923578369","It’s going to die down with warmer weather anyway. Calm yourselves  #Coronavirus","1"
"1236825333996883968","I don’t know about #coronavirus but since 2020 started my house has had: shingles, flu, pneumonia, multiple sinus infections, and now my oldest has a fever again. Can we just get to the warm weather and skip over all of this junk already? Or maybe just skip 2020? #lysol","1"
"1228594676086775808","How Will Warm Weather Affect The Spread Of COVID-19, The New Coronavirus Disease : Goats and Soda SURVIVE SEE DETAILS AT ==&gt; HTTPURL #virus #coronavirus #sars #flu #china #trump #tiktok HTTPURL","1"
"1238239520727891969","@USER They saing the #coronavirus is becoming less in warmer weather , cause im noticing a lot of african contries and warmer countries are not on the list or not mentioned!!! Is this true ???? #coronavirus #CoronaVirusUpdate","1"
"1283787412880203783","#WorldHealthOrganization (#WHO) office chief in #Serbia Marijan Ivanusa said that health measures to protect against the spread of #coronavirus needed to stay in effect and observed to mitigate the epidemiological situation as much as possible this fall.
HTTPURL","0"
"1233138579494170624","@USER Warmer weather is coming. #coronavirus HTTPURL","1"
"1234243877873340417","@USER N.B. it's Summer in Australia. Just checked Punta Cana DR upcoming week weather: low 80s. So, how 'splain April #coronavirus ""over"" due to warm weather ending the virus. Plz ask #Potus #StableGenius
#ScienceMatters","1"
"1273046910270652416","#Texas #GovernorAbbott says lack of social distancing is boosting #coronavirus cases by @USER /// I disagree....he lifted restrictions too soon putting #profit  1st over safety HTTPURL #StayHome","0"
"1225784468419567617","#CoronaVirus Perhaps the most interesting thing between Presidents Xi and Trump is that they agreed the eventual onset of warmer weather should help put this thing back in its box. HTTPURL","1"
"1238180075872366592","@USER @USER @USER @USER And when is that warm weather expected? #Covid_19 #coronavirus","1"
"1250575162992291840","@USER promised, ""We're gonna be winning so much, you're gonna be tired of winning.""  
If this what he meant, he's right... I'm tired of winning. #TrumpCovidFail #DonaldTrump #COVIDー19 #coronavirus HTTPURL","0"
"1282384375242387457","I have reduced lung capacity. I am terrified of #Covid_19
I am grateful that NSW has such little community spread but it is precarious, the situation can change so quickly like it did in Victoria. Please be safe and take precautions. #covid19australia #COVID19AU","0"
"1296438348014288897","In the news: Children 'Silent Spreaders' of Coronavirus, Study Shows HTTPURL #coronavirus #COVID19 #2019ncov","0"
"1271799639306579970","16 cases from Busia are truckers from Malaba border point #CoronaVirusUpdate ^MK HTTPURL","0"
"1228757344374284288","@USER @USER Just think about it. #Wuhan is a city of 11 million that is quarantined along with a region of 60 million people. When they all go back to work, there’s no way #coronavirus will just go away. I’m looking forward to warm weather though!","1"
"1280323604626829312","@USER He is ""out"" spreading #corona  

Isn't he supposed to be ""in"" and stop virus HTTPURL","0"
"1235348890452463616","@USER I was sure that you had said 'steaming'. Couldn't hurt, really. Heat kills all sorts of bad stuff.:grinning_face_with_smiling_eyes:#coronavirus #Coronsvirusus","1"
"1238377046792904704","The end of a theory
Think warmer weather will kill the outbreak? It hasn’t in Australia
#coronavirus #WuhanPneumonia #COVD19
HTTPURL","1"
"1277177439375052800","#AndrenoChrome starts trending. Fun fact the is a lab in wuhan that can create the substance. 
Why the sudden urge to lockdown the city of #Wuhan so quickly when #COVID19 was discovered.
#isthislinked","0"
"1234856359092539394","@USER Why are we wasting time on all these medical elements when in a month the warm weather will make the #coronavirus disappear?","1"
"1228518196048728064","People...think about it!   Thailand and Singapore are both warm climates and BOTH have multiple cases of #coronavirus   NO, the warmer weather come April and onward is not going to rid us of the virus.","1"
"1253453940664008705","If sunlight kills the #coronavirus then why are people dying in New Orleans, Arizona, Texas, ....","1"
"1233061818521804800","@USER Question about #coronavirus -- I've heard that viruses don't like warmer weather -- doesn't that mean we should expect lower numbers in a couple of months?","1"
"1236979470906478592","Warm weather will kill #CoronaVirus and with China recovering, summers should be normal- built-in fear wise.","1"
"1224398070361788416","@USER this site says virus survives 5 to 28 days in cold weather and on stainless steel surface HTTPURL it's also mentioned on accuweather. #coronavirus HTTPURL","1"
"1234677529677447173","I bet #CoronaVirus is manmade. It's in Lysol! I call BS on this, someone is messing around. #Coronavirusflorida the heat kills it but it only lives in humans, so ugg....","1"
"1236446752137523202","These are the possible scenarios that may contain this #blackswan event of #coronavirus in d coming weeks:
1) Warmer weather will reduce #CoronaVirus Transmission
2) End of FLu season in US 
3) Positive test results of Kaletra &amp; Remdesivir 
Details in the thread #CoronavirusUSA","1"
"1256707630556491777","I Fly The Sky......Produced by yuh boi......@USER ft. My homegirl br00kfresh #femaleempowerment #theygohard #hiphop #tb #poppin #heat #vibes #explore #richinmytalent #nocorona #covid #crazyworld #grindmode… HTTPURL","0"
"1227015712461467649","There have been 97 deaths from the #coronavirus in the last 24 hours. They are hoping warmer weather in April will help. This is February 10.","1"
"1253452336892186625","@USER @USER Not to worry #DonaldTrump got someone to say the sun and humidity will kill the #coronavirus.  
Now we know why Dr. Anthony Fauci is not at the conference today. HTTPURL","1"
"1226553114880163842","@USER @USER @USER Did you bother to read link? You lump in all infectious diseases in that article. Again, stick with RELEVANT FACTS. History has shown respiratory viral pandemics have unquestionably started during cold weather months, end in warm weather months . #Coronavirus #factsoverfear","1"
"1283641007645564928","@USER Georgia will be the new hot spot.  People will say they never thought it could happen to them.  Governor Kemp will be silent.  Trump will be screwing up something else while Ivanka models with a can of beans.  
#TrumpFailedAmerica #coronavirus","0"
"1266523902299127808","In the midst of a global pandemic, one good thing which the federal and provincial governments have been able to do is to confuse public. #fail #CoronainPakistan #coronavirus #Covid_19 #lockdown HTTPURL","0"
"1262417955880603651","#ليله_القدر_خير_من_الف_شهر 
#COVID19 
#coronavirus 
Lock Down Will kill More people More than the Virus 
Experts people kills the Human not the Virus :microbe: HTTPURL","0"
"1282427376819998720","Texas today. More than 10,000 new cases. Wear a mask, help slow the spread. #Covid_19 #WearAMask HTTPURL","0"
"1280310240676847619","I’m still in #twitter jail. If I haven’t followed you back, be cool #follo #COVIDー19 #Corona #folloback HTTPURL","0"
"1296591228855660544","In the news: Coronavirus websites usually go over people's heads, study finds HTTPURL #coronavirus #COVID19 #2019ncov","0"
"1262410174826008577","The worst nightmare for @USER users came true as the service went down yesterday morning. #Zoom users rely on the service for church, exercise classes and business meetings. Here's the new ""down"" status on zoom. HTTPURL

#techprospect #coronavirus #zoomnews HTTPURL","0"
"1266519882876805122","#Coronavirus didn't terrorize the population sufficiently enough, time for racial riots/looting/destruction. #psyops","0"
"1256262313256116224","HTTPURL
Just your reminder that Donald Trump said the #CoronavirusUSA would go away with warmer temperatures in April. It is now May and we are still dealing with #Covid_19 #PandererInChief #WorstPresidentInHistory","1"
"1282459133719924737","@USER You're not sure what to say? SERIOUSLY, dude? May I suggest ""NO!"" then delete them from your contacts. They wouldn't be my friends if they did shit like that.
#covidiots 
#Covid_19","0"
"1258406558310023171","Covid will not simply go away with warmer or hotter weather.  This is sad.  

FYI, Singapore has a tropical climate.  Its latest temperature has been above 80F.

HTTPURL

#covid #covid19 #weather","1"
"1235812725638361090","Will warm weather stop the spread of:biohazard:#COVID19:biohazard:#SARSCoV2:biohazard:#coronavirus:biohazard:? HTTPURL","1"
"1234800568989835264","Like at this point &amp; time they are nowhere near to reaching a #Vaccine for the #CoronaVirus &amp; it will take more than 2 months to come close to even being ready like @USER thinks. Me personally, Warmer Weather isn't gonna slow things down just gonna make things worse!!!","1"
"1229724583680364545","FACT: Cold weather and snow cannot kill the new #coronavirus 
:@USER

HTTPURL 

#COVID19 #KnowtheFacts HTTPURL","1"
"1283639490754408449","Poll: 62% say Trump is hurting efforts to slow spread of #coronavirus HTTPURL","0"
"1273046625175457793","2020 Music video OUT NOW - Link: HTTPURL

This is was happening in the world, share this Spanish video! #BLMprotest 
#BlackLivesMatter #worldwar3 #COVID19 #coronavirus #GeorgeFloyd HTTPURL","0"
"1222777798873567233","Me Googles my headache in this hot weather

Google: ""you have corona virus"" 

#coronavirus HTTPURL","0"
"1229423546365104131","#coronavirus we have fellow Americans saying warm weather will stop Viruses like Supreme Leader or Trump. HAZARDOUS SUITS For workers? China building hospital in 10 days for there sick.We cannot cut CDC budget!
@USER @USER 1100 @USER prosecutors believe Barr evil","1"
"1232035305449910272","#coronavirus tip of the day:

1. Buy an O2 Sat Reader, they are cheap get them now
2. If FEVER and are afraid you have Corona check your O2 Sat levels if it gets below 93% immediately visit a hospital for suspected pneumonia
3. DO NOT use fever breaking medicine HEAT KILLS VIRUS","1"
"1252088278401966081","@USER BREAKING! This Government study says the opposite! 
Which makes more sense.

UV light, heat &amp; humidity kill the #Coronavirus
:backhand_index_pointing_down:
HTTPURL","1"
"1271764380309389312","#CoronaVirusindia Rajasthan has 118 more Covid-19 cases today, reports ANI. The total number of cases in the state is now 12,186. #CoronaVirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #Rajasthan","0"
"1237831427682709504","'This is a #coronavirus winter.' 

Some experts are skeptical that warm weather will slow the #COVID19 outbreak: HTTPURL HTTPURL","1"
"1227301514240307200","@USER Warm weather greatly reduces infections, but it doesn't eliminate. Meanwhile 4G &amp; 5G makes it easier to get sick ANY time of the year because it interferes w/ the electrical portion of our immune system~Those effects will B greater than the virus #5G #4G #stop5G #flu #corona #EMF","1"
"1271851897910169603","Real men wear mask because it saves lives of other people. How do you want your children and grandchildren to remember you? #CoronaVirusUpdate #COVID19 HTTPURL","0"
"1234608358247796737","You only need to protect yourself and reach summer season. 
Then warm weather will stop Corona virus and the game is over !
 #CoronaOutbreak HTTPURL","1"
"1228455292905689089","How Will Warm Weather Affect The Spread Of COVID-19, The New Coronavirus Disease : Goats and Soda  TRADE GOODS IN A CRISIS WITH==&gt; HTTPURL  #virus #coronavirus #sars #flu #china #trump #tiktok HTTPURL","1"
"1228062713206759440","How Will Warm Weather Affect The Spread Of COVID-19, The New Coronavirus Disease : Goats and Soda SEE DETAILS AT ==&gt; HTTPURL #virus #coronavirus #sars #flu #deathtoll #china #trump #tiktok HTTPURL","1"
"1232322914856263680","Anyone with a functioning brain will recognize this as absolutely terrifying. But our stable genius fired the very people who were in place and well trained to get us through exactly this kind of disaster. He’s sure warm weather will kill #coronavirus. HTTPURL","1"
"1236235411686428675","Will Warmer Weather Stop the Spread of the #Coronavirus? Don't Count on It, Say Experts 
#USA #Trump #Republicans  HTTPURL","1"
"1273042854965727233","2/3 US June 16 8pm Update
#US #Coronavirus Stats:

2,134,521 cases
116,843 deaths

Three states set records for most cases reported in a single day
#FL-2,783
#TX 2,622
#AZ 2,392

Other States w/Increases: #CA #GA #LA #NC #AL #SC #UT #AR #NV #OK #PR #OR #ID #VT #WY #AK #HI #MT HTTPURL","0"
"1235051749724962816","#Healthalert:
10. Eat atleast half of Indian gooseberry (Amla) a tiny amla have vitamin C equivalent to 20 oranges.
11. Wish that weather became little hot as warmer weather make it hard for virus droplet to survive in the air.
This season is a incubator for virus. #coronavirus HTTPURL","1"
"1282465100377608192","@USER @USER @USER a bit of  #perspective perspective - 3.2 million diagnosed with #covid #COVID19 = of ENTIRE #population @USER #utah (30th is population) close is #connecticut @USER with 3.5 million","0"
"1231718571639803904","Hopefully warm weather makes Covid-19 go away as it did to SARS in 2003.  Singapore just reported no new cases and the first good datapoint to support the warm weather hypothesis.  #COVID19 #coronavirus HTTPURL","1"
"1268878989323653120","Will Warm Weather Slow Spread of Novel #Coronavirus? 

@USER #ClimateModeling #SocialDistance #PublicHealth

HTTPURL","1"
"1279463713121218569","“We’re at the genesis of this health-management era,” Chell says. He predicts that ""looking up the real-time health report for a park or mall before you go there may soon be as commonplace as checking the weather forecast."" - HTTPURL @USER #covid","0"
"1296387641617743872","New article: coronavirus; +182 new citations HTTPURL #coronavirus #COVID19 #2019ncov HTTPURL","0"
"1282328117780992000","Does the 'home advantage' factor go away when there is no usual cheer from the crowd? Would love to hear about it from the @USER players.

#Cricket #ENGvWI #NoCrowd #Covid_19","0"
"1283091848215420928","Y’all remember when people said the heat kills #covid :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:","1"
"1236657062920273920","If it turns out warmer weather begins to slow the spread of the #CoronaVirus, would that means that climate change would be responsible for saving lives? :thinking_face::thinking_face::thinking_face:","1"
"1238143625290227713","Sunny and warm weather , 
:sun_with_face: :sun: fresh sea AIR, :person_swimming::beach_with_umbrella: :wind_face::water_wave: is the best prevention key for slowing down corona virus spread #sun #sea #freshseaair #dubrovnik 
.
.
.
.
.
.
.
.
.
.
#croatia  #aroundtheworld #corona #mexico… HTTPURL","1"
"1250574927545204736","#protest scene regarding #coronavirus #pandemic and heavy #security ==&gt; HTTPURL","0"
"1266753951329923074","#UK #coronavirus LIVE: Warning over easing of #lockdown as #Brits urged not to break rules over warm weekend :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: :face_with_monocle::face_with_medical_mask:HTTPURL","0"
"1287354082601172992","@USER A poisonous pro-Russia corksucker.
#FloridaMan @USER 

#Portland #coronavirus #Weather #Covid_19","0"
"1232394516038070275","#CDC: On #coronavirus: “Americans should prepare for ""significant disruption"" to their lives as a result of the virus.” Wow. That’s actually a no-holds-barred stern warning. Actually a little scary... Oh yeah, #Trump said with warmer weather it’ll be gone by April. So no worries.","1"
"1262304161741312001","Key workers supporting the #Coronavirus response may have a lot on their mind and find it hard to sleep.

To help, people in Powys can now access support via 
@USER our confidential online CBT platform.

Register at HTTPURL

#MentalHealthAwarenessWeek HTTPURL","0"
"1283808150697779201","@USER #coronavirus 
Kudos! Leicester should serve as an example for entire UK and other countries worldwide. May GOPP get off the bandwagon of Trump misinformation, start practicing CDC guidelines and have the freedom to return so some semblance of normality
HTTPURL","0"
"1239247618485768194","The “Flatten the Curve” (Delay the impact of surge of virus) aims to slow viral spread, reduce impact on hospitals, and push the pandemic into warmer weather when other diseases like seasonal flu have subsided. #Corona #CoronavirusPandemic #COVID HTTPURL","1"
"1259909599592943616","The weather has got so fuckin clear due to the #lockdown that I can see the double-F of my big FuckingFuture with naked eyes! 

#coronavirus #COVID19 #COVID","0"
"1237882564813025284","#COVID19
Please wear a mask guys when you go outside and stay clean and keep it clean and may Allah give us a sunny warm weather so that the corona virus dose'nt affect us......","1"
"1283759734189957120","@USER An FIR should be filed may be?? Did they gather to spread #coronavirus ??? It Must be investigated.@USER @USER @USER 
#TablighiJamaat","0"
"1282377213078237184","Hope we see covid vaccine soon! We can't run a country for long when many companies are going bankrupt. 
#India #Covid_19 #COVIDIOTS","0"
"1266520250964742144","Media tycoon Jimmy Lai says only Trump can save Hong Kong from China - Business Insider. He and Martin Lee were arrested for protesting. He’s created a twitter account. #covid19 #Coronavirus HTTPURL","0"
"1277084495976501249","@USER @USER @USER This #ChineseVirus was invented in #wuhan lab. We both know this. Truth is like sunshine, darkness can’t hold it for long.","0"
"1255882566323716097","@USER @USER @USER @USER @USER @USER  @USER @USER @USER 

Is Aurangabad #SARI free ?

No updates on same.
#COVID19  update 184 of which 7 dead.
#SARI as per old report 100+ cases and 15 death.

Any Issue?","0"
"1282466819341680640","Here it is, in black and white:double_exclamation_mark:. Devos states her hopes, defunding public education.   They r using #Covid_19 to do this:pouting_face::pouting_face::pouting_face:#CruellaDeville #covid 

Transcript of intv w/ Chris Wallace. HTTPURL","0"
"1235146307586723840","#coronavirus  if warm weather may kill the #virus. Why can't we test the theory by taking few infected folks to #Africa. Seriously.@USER @USER @USER","1"
"1233682713300873219","Laugh if you want, but Trump saying hot weather might help on #WuhanCoronaVirus is actually backed up by science because cold and dry is virus time “Will Coronavirus Slow Down In The Warmer Months Like Flu Season?” HTTPURL","1"
"1270540573959733248","Just a few cases short of #2MillionCases. Seems #coronavirus won't go away with warm weather as the stupid and ""omniscient"" President @USER told us. And obviously this deadly virus won't disappear just like a beautiful magic. Protesters please take care. #Protest2020 HTTPURL","1"
"1235905029061726210","7)

&amp; there are all kinds of colorful, decorated warmth-wraps &amp; face covers for cold weather you can find. Again--be careful handling them &amp; make sure you're washing them before re-using.

The spittle &amp; airborne droplets of coughs is how disease is spread. #Coronavirus #facemasks HTTPURL","0"
"1277949381551980544","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well :folded_hands:. Download the app HTTPURL","0"
"1246466124897832962","#day13 of #quarantober prompt is #sky
So here's the sky in #kentucky Don't get comfortable y'all!
#weather #kentuckyweather #inkart #inkdrawing #drawings #drawingoftheday #drawing #dailydrawing #drawoneverything #quarantine #covid_19 #corona #overduebill #noreference HTTPURL","0"
"1237433469422014464","@USER @USER Also, this would be productive because, as our stable genius told us, the hot weather will kill the #coronavirus!","1"
"1277353601086754816","Does heat, sun kill coronavirus in the summer? FAQ about #COVID-19 answered in @USER report By #MassGeneral physician @USER HTTPURL","1"
"1266520589470248961","Listen to moderator Riaz Karamali and panelists Genevieve G. Gilbreath (Springdale Ventures), Marissa Epstein
(UTNI) and Alan Hahn (MycoTechnology, Inc.) discuss food industry tremors and trends resulting from #COVID19. #coronavirus HTTPURL","0"
"1227758162410864640","How Will Warm Weather Affect The Spread Of COVID-19, The New Coronavirus Disease : Goats and Soda SEE DETAILS AT ==&gt; HTTPURL #virus #coronavirus #sars #flu #china #trump #Vindman HTTPURL","1"
"1234032785939206146","#CORONAVIRUS WAS FABRICATEATED IN WUHAN MILITARY LABORATORIES IT SPREADS LIKE FLU VIRUS THEN HIDES IN OUR BODIES LIKE HIV VIRUS AND FINALLY WITH  WARM WEATHER RESUMES STONG AND LETHAL LIKE EBOLA VIRUS IT IS A VERY BAD DEVIL","1"
"1296576630165364737","In the news: Coronavirus In Minnesota: MDH Reports Almost 700 New COVID-19 Cases, 7 More Deaths HTTPURL #coronavirus #COVID19 #2019ncov","0"
"1271801918063472647","They have created a mess! #CoronavirusOutbreak #CoronaVirusUpdate #CoronaPandemic HTTPURL","0"
"1282405058118684672","Dems not fooling anyone with attack on Betsy Devos. #FakeNews was hysterical when schools closed, crying children would starve.
Now, they're going to die from #Covid_19 if they open?
Stop playing politics with our children.
@USER
@USER #MAGA #KAG #sundayvibes","0"
"1234800474517200896","Government #CoronaVirus strategy is hoping to be able to wait it out till the warmer weather is here?

Hey virus can you not spread for a few months?

Yours sincerely,

The Government.","1"
"1278237145489190915","Whole lotta gang shit #COVID19 #coronavirus #Miami #Quarantine #Heat #Raze #Raze954 HTTPURL","0"
"1273045645184688128","#coronavirus update in #Estonia. New cases confirmed 1, new recovered 11. Total cases in Estonia confirmed 1975, recovered 1728, deaths 69. +0.05% daily cases increase, 1 reported today UTC time.","0"
"1280320647101657094","#Corona Render formats now supported #homido #opengl #love HTTPURL","0"
"1231041035968634880","Could warmer weather help contain the #coronavirus HTTPURL","1"
"1237817649159176195","Latest Research. 

Will warmer weather may prevent spread of coronovirus virus.
#COVID19 HTTPURL","1"
"1261868295420084226","So my boss wants me to help with the sword fight training from next Tuesday on.
Under #Covid_19 regulations.
And I'm questioning if I should.
1. It's all no contact + distance.
2. It's in the open air and we need good weather.
3. It will involve the little one's.
And it's unpaid","0"
"1234675756233396226","Of course even if I am right that the warmer weather will stop the #Coronavirus that means we have 2-3 months (depending on the region) for it to spread and then it could spread in the Southern Hemisphere as they will be in winter.","1"
"1248586956923006976","@USER @USER Trump is an accomplice of #Coronavirus which kills","0"
"1260161064047697920","Bubble-Wrapped Elites never feel the Heat #Covid_19 #StayHome #DCSWAMP #MSM #MSMMisinformation HTTPURL","0"
"1236235990336847872","#coronavirus Anyone that thinks this is ""just the cold or flu"", should follow @USER Expat in Wuhan will tell you what's going on and, indirectly, what you should be worried about. Pray the warm weather helps cuz Seattle is the next #wuhan.","1"
"1234435908847521792","@USER @USER This 'worry' is absurd to say the least. Must there be African casualties? Am in China and have been advised to maintain high temperatures in the house, could #COVID-19 be a cold weather virus and not able to survive the heat found in Africa this time?","1"
"1271686707235168256","#CoronaVirusUpdate
#NDMCFightsCoronaVirus
#NDMC drive for  Anti-Larva Activities at Pandara Road &amp; Nursery, Golf link, Flying Club, Mandi House,Fountains, East kidwai Nagar, SBI Colony, etc at New Delhi Area.
#WorkForSafety HTTPURL","0"
"1234886732824403968","@USER @USER

#TrumpVirusCoverup
Maybe we should wait till April and the warm weather will miraculously get rid of #Trump?

#coronavirus #pathologicalliar 
#LiarInChief #DumpTrump HTTPURL","1"
"1288988424972537856","The elderly are dying but its the young who are spreading #Covid19 like wildfire. The mentality of 'They're old, they're dying anyway, everyone dies' is horrid and ghoulish. Would you give up 10-20-30-40 years of your life, just so some kid can party?  #CovidQLD #COVIDVIC19","0"
"1271802416552308736","Former Pakistan cricket captain @USER revealed on Saturday that he has tested positive for #COVID19. In a tweet, Afridi said that he had been feeling unwell since Thursday and had body ache. #CoronaVirusUpdate

HTTPURL","0"
"1234373535386275840","How many more cases in US, State by State n then Country by country of #COVID This week will grow n rise, n in warm weather Like Mexico,  Australia seems to survive.  Predictions on Global markets? Down 12% last week. All Big bummer. If you live through it r you immune? Be well HTTPURL","1"
"1235605204604719105","@USER Trump said the warm weather would kill the virus. So, by that logic, staring at the sun :sun_with_face:should eliminate any threat of the disease. Right?:eyes: 
#COVID19 #coronavirus HTTPURL","1"
"1280324641748369408","Every call now A days :rolling_on_the_floor_laughing:
#Corona HTTPURL","0"
"1234045128295297025","@USER Mexico? How? #DonaldTrump said warm weather kills the #coronavirus...said those willing to follow him into the depths HTTPURL","1"
"1282467586459009026","STOP SPREADING HATRED YOU ARE DESTROYING LIVES !
#racial #racism #black #Chicago #Antifa #virus #Atlanta #riots #killed #police #government #Trump #COVID  #protest #Republicans #country #election #president #JoeBiden #Democrats #BLM #NewYork #liberals #peace #HATE #LOVE HTTPURL","0"
"1277030174916149248","@USER There are no Black people in #Wuhan","0"
"1277077951977160704","During the #DragonBoatFestival holiday, those who wear #hanfu (a traditional Chinese clothing) are able to visit Haichang Ocean Park in #Wuhan, #Hubei province free of charge. The ocean park's divers are also dressed in hanfu. #culture HTTPURL","0"
"1227902933657903105","@USER but but but #coronavirus is going to disappear when warm weather hit in April. Meanwhile Vietnam with 80 F weather","1"
"1262315895667523590","Something About the #Weather: Highly-Dangerous #Category5 #CycloneAmphan Eyes Heavily-Populated Coasts of #India &amp; #Bangladesh During #Coronavirus #COVID19 #Lockdown: HTTPURL","0"
"1233266964128243712","The first plot is in log scale. #coronavirus is here to stay, and will continue to spread exponentially. You will probably know someone who contracts it. But will the warm weather stop it or will it live in the southern hemisphere until next winter? HTTPURL","1"
"1262332595628638209","""once I get off my wheelchair it becomes a baggage and they won’t be put it in the cargo hold"" - one wheelie user's struggle, to return home to India :pensive_face: .. #awareness #Disability #Diversity #inclusion #Mobility #wheelchair #Coronavirus HTTPURL","0"
"1238879565356941318","How will warmer weather impact the spread of #Coronavirus? A Mayo Clinic Infectious Disease Specialist explains the possible scenarios. HTTPURL via @USER #COVID19","1"
"1253360020609261569","@USER also if I have symptoms which could be either flu or allergies or a simple cold or an upper respiratory infection or Covid19, when  should I see a doctor?#coronavirus","0"
